#time,accel_x,accel_y,accel_z
541.991965,-2664.741391,0.000000,-77528.864398
541.994602,-2072.576638,1036.288319,-76762.768900
541.997240,2960.823768,-5181.441594,-78907.836294
541.999877,3997.112087,-5921.647536,-77988.521696
542.002514,148.041188,-3701.029710,-78294.959896
542.005151,1332.370696,-3552.988522,-76456.330700
542.007788,148.041188,-11695.253884,-80440.027290
542.010425,4885.359217,-12879.583391,-76915.987999
542.013062,-2516.700203,-12583.501014,-77375.645298
542.015699,740.205942,1924.535449,-77222.426198
542.018337,1332.370696,-592.164754,-79980.369991
542.020974,3997.112087,5033.400406,-75843.454302
542.023611,0.000000,16136.489536,-78601.398095
542.026248,2072.576638,6069.688724,-79827.150892
542.028885,888.247130,3552.988522,-75537.016103
542.031522,-2072.576638,-8142.265362,-79673.931792
542.034159,3404.947333,-12583.501014,-77069.207099
542.036796,-3256.906145,-1332.370696,-77988.521696
542.039434,2664.741391,148.041188,-77222.426198
542.042071,1184.329507,8734.430116,-77988.521696
542.044708,740.205942,10362.883188,-77835.302597
542.047345,888.247130,10658.965565,-78448.178995
542.049982,-1036.288319,888.247130,-78754.617194
542.052619,3997.112087,-2072.576638,-77069.207099
542.055256,-888.247130,3108.864956,-77682.083497
542.057893,296.082377,3404.947333,-78601.398095
542.060530,1184.329507,-3849.070898,-79520.712692
542.063168,888.247130,-3849.070898,-78294.959896
542.065805,740.205942,5773.606348,-76762.768900
542.068442,2516.700203,3997.112087,-77222.426198
542.071079,-1332.370696,-1628.453072,-78448.178995
542.073716,1480.411884,-740.205942,-77222.426198
542.076353,-444.123565,9178.553681,-77528.864398
542.079022,592.164754,13915.871710,-76149.892501
542.081691,3552.988522,5625.565159,-78294.959896
542.084360,-888.247130,1036.288319,-78141.740796
542.087029,5329.482782,-2516.700203,-76762.768900
542.089697,-1776.494261,-5181.441594,-77988.521696
542.092366,740.205942,-296.082377,-77069.207099
542.095035,888.247130,592.164754,-79214.274493
542.097704,2516.700203,4441.235652,-80133.589091
542.100373,2960.823768,9918.759623,-77988.521696
542.103042,2812.782580,7105.977043,-78754.617194
542.105711,0.000000,2072.576638,-76762.768900
542.108379,444.123565,-888.247130,-76915.987999
542.111048,444.123565,-1924.535449,-78907.836294
542.113717,3108.864956,-9770.718434,-77682.083497
542.116386,0.000000,-14063.912898,-77988.521696
542.119055,-1480.411884,-5181.441594,-77222.426198
542.121724,-740.205942,7402.059420,-76915.987999
542.124393,-1776.494261,-3701.029710,-81972.218286
542.127061,6661.853478,1480.411884,-74004.825107
542.129730,296.082377,2960.823768,-80286.808190
542.132399,-1036.288319,-5181.441594,-76915.987999
542.135068,2072.576638,-7254.018232,-77222.426198
542.137737,1480.411884,-12731.542202,-79673.931792
542.140406,-3701.029710,-5921.647536,-78294.959896
542.143075,-2220.617826,1184.329507,-77375.645298
542.145743,-148.041188,296.082377,-80440.027290
542.148412,4885.359217,-3849.070898,-76915.987999
542.151081,-1628.453072,-888.247130,-77222.426198
542.153750,1036.288319,-1924.535449,-78294.959896
542.156419,148.041188,-5625.565159,-77375.645298
542.159088,1332.370696,-7105.977043,-76456.330700
542.161757,-2812.782580,1184.329507,-78294.959896
542.164425,-888.247130,-3108.864956,-78754.617194
542.167094,2368.659014,-4145.153275,-76303.111601
542.169763,2368.659014,-1776.494261,-78754.617194
542.172432,1480.411884,0.000000,-75230.577904
542.175101,-1036.288319,-5033.400406,-79061.055394
542.177770,1480.411884,-7254.018232,-79367.493593
542.180438,3404.947333,-5477.523971,-78601.398095
542.183107,4589.276840,-1924.535449,-77988.521696
542.185790,-296.082377,1480.411884,-78294.959896
542.188473,2960.823768,-4441.235652,-78448.178995
542.191155,-3256.906145,-6809.894666,-79214.274493
542.193838,-296.082377,-1924.535449,-77682.083497
542.196520,296.082377,-8586.388927,-77375.645298
542.199203,1480.411884,-2368.659014,-75843.454302
542.201885,-7698.141797,5033.400406,-78601.398095
542.204568,2220.617826,-2368.659014,-78294.959896
542.207251,-740.205942,-6661.853478,-77222.426198
542.209933,2960.823768,1184.329507,-75230.577904
542.212616,-2368.659014,1332.370696,-79827.150892
542.215298,3701.029710,-6365.771101,-77222.426198
542.217981,4145.153275,1924.535449,-77069.207099
542.220664,-296.082377,1480.411884,-80286.808190
542.223346,-1332.370696,5625.565159,-74004.825107
542.226029,4145.153275,14952.160028,-76762.768900
542.228711,1184.329507,148.041188,-79520.712692
542.231394,-1480.411884,3404.947333,-77835.302597
542.234076,-4145.153275,4589.276840,-77835.302597
542.236759,4589.276840,2368.659014,-76303.111601
542.239442,148.041188,-5181.441594,-78754.617194
542.242124,1924.535449,-5329.482782,-76456.330700
542.244807,740.205942,5329.482782,-79214.274493
542.247489,3849.070898,9326.594869,-78141.740796
542.250172,1332.370696,10955.047942,-77069.207099
542.252855,-2664.741391,7254.018232,-80286.808190
542.255537,4145.153275,-3108.864956,-78448.178995
542.258220,0.000000,-2220.617826,-77528.864398
542.260902,-2220.617826,7846.182985,-74924.139704
542.263585,1184.329507,-444.123565,-79827.150892
542.266267,3552.988522,-6513.812290,-76915.987999
542.268950,-6809.894666,-296.082377,-76456.330700
542.271633,-444.123565,7846.182985,-78448.178995
542.274315,2072.576638,2072.576638,-77375.645298
542.276998,740.205942,-1184.329507,-77835.302597
542.279680,-1184.329507,-888.247130,-78907.836294
542.282363,2664.741391,8882.471304,-78448.178995
542.285046,2664.741391,11547.212695,-77069.207099
542.287728,2664.741391,5033.400406,-76915.987999
542.290411,148.041188,-4885.359217,-80746.465489
542.293094,1628.453072,-4293.194464,-77222.426198
542.295776,888.247130,1184.329507,-77222.426198
542.298459,444.123565,2072.576638,-78448.178995
542.301142,2072.576638,2664.741391,-76609.549800
542.303825,-148.041188,7846.182985,-80899.684589
542.306507,-2664.741391,2960.823768,-77835.302597
542.309190,5181.441594,7550.100608,-75996.673402
542.311873,-1480.411884,4589.276840,-78907.836294
542.314556,3108.864956,-6957.935855,-77835.302597
542.317239,-1184.329507,-12583.501014,-80133.589091
542.319921,444.123565,-13027.624579,-77069.207099
542.322604,2072.576638,-592.164754,-75843.454302
542.325287,1776.494261,0.000000,-79827.150892
542.327970,888.247130,-1924.535449,-77069.207099
542.330652,1332.370696,-1480.411884,-78448.178995
542.333335,3552.988522,2072.576638,-78141.740796
542.336018,-888.247130,148.041188,-77222.426198
542.338701,2664.741391,-11251.130318,-78294.959896
542.341383,1480.411884,-15248.242405,-80593.246390
542.344066,-296.082377,-6513.812290,-77069.207099
542.346749,-592.164754,-444.123565,-78448.178995
542.349432,3997.112087,296.082377,-77222.426198
542.352115,592.164754,-444.123565,-78601.398095
542.354797,-1184.329507,-5033.400406,-78448.178995
542.357480,3404.947333,-1924.535449,-76609.549800
542.360163,-3108.864956,1184.329507,-79214.274493
