#time,accel_x,accel_y,accel_z
381.079145,1036.288319,-1036.288319,-78141.740796
381.081678,-888.247130,148.041188,-77222.426198
381.084211,2368.659014,-1332.370696,-78294.959896
381.086745,2516.700203,-1036.288319,-78141.740796
381.089278,-740.205942,-444.123565,-77682.083497
381.091811,888.247130,-592.164754,-78448.178995
381.094344,3404.947333,-740.205942,-78601.398095
381.096877,-1184.329507,-148.041188,-79061.055394
381.099410,1776.494261,-148.041188,-77835.302597
381.101943,4145.153275,-444.123565,-77988.521696
381.104476,1480.411884,-740.205942,-79214.274493
381.107010,-2368.659014,444.123565,-77222.426198
381.109543,888.247130,-592.164754,-78294.959896
381.112076,4145.153275,-148.041188,-79367.493593
381.114609,296.082377,-888.247130,-78294.959896
381.117142,-1776.494261,0.000000,-77988.521696
381.119675,12287.418637,-740.205942,-77528.864398
381.122208,9918.759623,-1036.288319,-78448.178995
381.124741,1036.288319,-444.123565,-78448.178995
381.127275,740.205942,740.205942,-75537.016103
381.129808,444.123565,-1924.535449,-80746.465489
381.132364,2220.617826,-1480.411884,-75843.454302
381.134920,1184.329507,444.123565,-76303.111601
381.137477,2960.823768,-1480.411884,-79980.369991
381.140033,9030.512492,-296.082377,-75690.235202
381.142589,2812.782580,-888.247130,-79061.055394
381.145146,7402.059420,-296.082377,-76456.330700
381.147702,740.205942,-888.247130,-77682.083497
381.150258,-8734.430116,-740.205942,-77069.207099
381.152815,-1628.453072,1628.453072,-77069.207099
381.155371,-4441.235652,-3997.112087,-79214.274493
381.157928,-6661.853478,2664.741391,-75077.358804
381.160484,8142.265362,-1184.329507,-79980.369991
381.163040,9918.759623,-2220.617826,-78601.398095
381.165597,-9030.512492,1628.453072,-77222.426198
381.168153,-9326.594869,0.000000,-76609.549800
381.170709,-4441.235652,-740.205942,-80286.808190
381.173266,0.000000,-1036.288319,-78754.617194
381.175822,-2516.700203,1332.370696,-77222.426198
381.178378,1924.535449,1036.288319,-78448.178995
381.180935,2812.782580,-1332.370696,-79673.931792
381.183491,-8142.265362,-444.123565,-76456.330700
381.186047,-1924.535449,592.164754,-75996.673402
381.188604,-1036.288319,-1480.411884,-80133.589091
381.191160,-1184.329507,-592.164754,-77528.864398
381.193716,-6957.935855,740.205942,-76456.330700
381.196273,-3108.864956,-888.247130,-77528.864398
381.198829,-148.041188,-888.247130,-77988.521696
381.201386,-4737.318029,-444.123565,-75996.673402
381.203942,148.041188,148.041188,-77528.864398
381.206498,-592.164754,-1480.411884,-79061.055394
381.209055,148.041188,-148.041188,-76456.330700
381.211611,1184.329507,-592.164754,-77988.521696
381.214167,4293.194464,148.041188,-76609.549800
381.216724,-2220.617826,-592.164754,-79367.493593
381.219280,-8438.347739,-296.082377,-77222.426198
381.221836,-3256.906145,-740.205942,-78294.959896
381.224393,1628.453072,-1924.535449,-78294.959896
381.226949,1184.329507,-1184.329507,-77375.645298
381.229505,5033.400406,-2072.576638,-79061.055394
381.232062,888.247130,148.041188,-79061.055394
381.234628,-7550.100608,1184.329507,-78294.959896
381.237195,2664.741391,-1036.288319,-78141.740796
381.239762,12879.583391,-6513.812290,-80746.465489
381.242328,8882.471304,1480.411884,-76149.892501
381.244895,-592.164754,4293.194464,-77682.083497
381.247461,-3997.112087,-888.247130,-79061.055394
381.250028,-1776.494261,-2516.700203,-80133.589091
381.252595,6365.771101,-1036.288319,-77988.521696
381.255161,9178.553681,888.247130,-77375.645298
381.257728,6069.688724,1628.453072,-77528.864398
381.260294,-592.164754,-1924.535449,-77375.645298
381.262861,-5181.441594,-1628.453072,-77069.207099
381.265428,2516.700203,-148.041188,-78294.959896
381.267994,9030.512492,-148.041188,-78601.398095
381.270561,6365.771101,2072.576638,-76915.987999
381.273127,8438.347739,-2072.576638,-77835.302597
381.275694,4293.194464,-2368.659014,-79520.712692
381.278261,-2960.823768,296.082377,-78754.617194
381.280827,-3108.864956,2812.782580,-75843.454302
381.283394,7105.977043,-1776.494261,-78294.959896
381.285960,6957.935855,-2516.700203,-79520.712692
381.288527,-1184.329507,-444.123565,-77835.302597
381.291094,2072.576638,1036.288319,-76762.768900
381.293660,9178.553681,-148.041188,-78754.617194
381.296227,3997.112087,-1184.329507,-77528.864398
381.298793,740.205942,-740.205942,-77375.645298
381.301360,6661.853478,-444.123565,-76915.987999
381.303927,3849.070898,-1332.370696,-79673.931792
381.306493,3849.070898,-148.041188,-75843.454302
381.309060,296.082377,-296.082377,-77069.207099
381.311626,4293.194464,-888.247130,-78448.178995
381.314193,5921.647536,-592.164754,-77682.083497
381.316760,3256.906145,592.164754,-76149.892501
381.319326,4293.194464,888.247130,-78448.178995
381.321893,9474.636058,-592.164754,-76762.768900
381.324459,-1628.453072,-3701.029710,-77988.521696
381.327026,-5625.565159,0.000000,-76762.768900
381.329593,5329.482782,-592.164754,-77988.521696
381.332159,15396.283594,148.041188,-77069.207099
381.334726,-2960.823768,-148.041188,-80593.246390
381.337300,2072.576638,-3701.029710,-76762.768900
381.339874,-15396.283594,-740.205942,-80286.808190
381.342448,-9326.594869,5477.523971,-76303.111601
381.345022,7994.224174,296.082377,-78907.836294
381.347596,4145.153275,-3701.029710,-83197.971083
381.350170,-888.247130,-592.164754,-76456.330700
381.352744,-12731.542202,1036.288319,-77528.864398
381.355318,-12731.542202,740.205942,-78907.836294
381.357892,5329.482782,-2368.659014,-77222.426198
381.360466,-1184.329507,-444.123565,-79520.712692
381.363040,5181.441594,-592.164754,-77222.426198
381.365614,2960.823768,-2220.617826,-77988.521696
381.368188,-9770.718434,296.082377,-77222.426198
381.370762,-5477.523971,296.082377,-73698.386908
381.373336,-3404.947333,-2812.782580,-79673.931792
381.375910,2664.741391,-444.123565,-76456.330700
381.378484,5181.441594,740.205942,-77528.864398
381.381058,-1036.288319,-148.041188,-79520.712692
381.383632,-4589.276840,-148.041188,-77835.302597
381.386206,-5329.482782,-148.041188,-79061.055394
381.388780,2812.782580,-1184.329507,-79980.369991
381.391354,-8586.388927,-1924.535449,-78141.740796
381.393928,-10362.883188,296.082377,-76915.987999
381.396502,740.205942,-740.205942,-77222.426198
